[inf] initializing hardware..
[dbg] Devices created
[inf] done
[dbg] connecting to the server 192.168.7.2:11006..
[dbg] connected
[inf] ,4.15871,-0.1,-2.15505,0
[inf] ,4.16001,-0.1,-2.15505,0
[inf] ,4.16081,-0.1,-2.15524,-0.012883
[inf] ,4.16186,-0.1,-2.15582,-0.0593579
[inf] ,4.16301,-0.1,-2.15582,-0.0794736
[inf] ,4.16415,-0.1,-2.15639,-0.122047
[inf] ,4.16525,-0.1,-2.15639,-0.135482
[inf] ,4.16633,-0.1,-2.15716,-0.192147
[inf] ,4.1676,-0.1,-2.15754,-0.220324
[inf] ,4.16854,-0.1,-2.15831,-0.280839
[inf] ,4.16966,-0.1,-2.15908,-0.340216
[inf] ,4.17077,-0.1,-2.15984,-0.40026
[inf] ,4.1719,-0.1,-2.161,-0.478752
[inf] ,4.17298,-0.1,-2.16176,-0.537449
[inf] ,4.17408,-0.1,-2.1631,-0.620015
[inf] ,4.17518,-0.1,-2.16406,-0.680596
[inf] ,4.17627,-0.1,-2.1656,-0.766674
[inf] ,4.17749,-0.1,-2.16675,-0.835558
[inf] ,4.17847,-0.1,-2.16828,-0.917762
[inf] ,4.17962,-0.1,-2.16962,-0.976588
[inf] ,4.18073,-0.1,-2.17116,-1.03831
[inf] ,4.18183,-0.1,-2.17269,-1.09815
[inf] ,4.18293,-0.1,-2.17423,-1.15118
[inf] ,4.18402,-0.1,-2.17595,-1.21106
[inf] ,4.1851,-0.1,-2.17749,-1.25783
[inf] ,4.18622,-0.1,-2.17959,-1.33476
[inf] ,4.18752,-0.1,-2.18113,-1.37168
[inf] ,4.18846,-0.1,-2.18305,-1.41974
[inf] ,4.18958,-0.1,-2.18496,-1.46787
[inf] ,4.19066,-0.1,-2.18688,-1.5151
[inf] ,4.19176,-0.1,-2.18918,-1.58857
[inf] ,4.19287,-0.1,-2.19129,-1.64707
[inf] ,4.19399,-0.1,-2.19359,-1.70818
[inf] ,4.19505,-0.1,-2.1957,-1.76132
[inf] ,4.19616,-0.1,-2.19819,-1.8234
[inf] ,4.19722,-0.1,-2.2005,-1.88062
[inf] ,4.19835,-0.1,-2.20318,-1.95547
[inf] ,4.19947,-0.1,-2.20586,-2.02589
[inf] ,4.2006,-0.1,-2.20855,-2.09051
[inf] ,4.20172,-0.1,-2.21143,-2.16397
[inf] ,4.20289,-0.1,-2.2143,-2.22271
[inf] ,4.20401,-0.1,-2.21737,-2.29371
[inf] ,4.20514,-0.1,-2.22044,-2.36489
[inf] ,4.20626,-0.1,-2.22389,-2.47041
[inf] ,4.20753,-0.1,-2.22657,-2.47739
[inf] ,4.20853,-0.1,-2.23002,-2.55957
[inf] ,4.2097,-0.1,-2.23348,-2.63216
[inf] ,4.21087,-0.1,-2.23693,-2.69654
[inf] ,4.21203,-0.1,-2.24038,-2.74781
[inf] ,4.21315,-0.1,-2.24402,-2.8162
[inf] ,4.21432,-0.1,-2.24767,-2.87371
[inf] ,4.21545,-0.1,-2.2515,-2.94792
[inf] ,4.21662,-0.1,-2.25495,-2.983
[inf] ,4.2177,-0.1,-2.25879,-3.04684
[inf] ,4.21882,-0.1,-2.26262,-3.10702
[inf] ,4.21995,-0.1,-2.26665,-3.17864
[inf] ,4.22111,-0.1,-2.27068,-3.2354
[inf] ,4.22224,-0.0971996,-2.2747,-3.29137
[inf] ,4.22337,-0.0810728,-2.27892,-3.35736
[inf] ,4.22451,-0.0671493,-2.28295,-3.40491
[inf] ,4.22563,-0.052413,-2.28717,-3.45698
[inf] ,4.22674,-0.039714,-2.29119,-3.49263
[inf] ,4.22781,-0.0235972,-2.2956,-3.55513
[inf] ,4.22896,-0.0110097,-2.29963,-3.58911
[inf] ,4.23006,0.00316743,-2.30404,-3.63187
[inf] ,4.23121,0.0161358,-2.30826,-3.6658
[inf] ,4.23237,0.0285434,-2.31267,-3.69006
[inf] ,4.23347,0.0398253,-2.31689,-3.7076
[inf] ,4.23462,0.0489203,-2.32091,-3.70651
[inf] ,4.23576,0.0588479,-2.32513,-3.71003
[inf] ,4.23688,0.0676713,-2.32935,-3.70259
[inf] ,4.23801,0.0737395,-2.33318,-3.67525
[inf] ,4.23917,0.07908,-2.33702,-3.64016
[inf] ,4.2403,0.0825814,-2.34066,-3.59088
[inf] ,4.24142,0.0839338,-2.34411,-3.52397
[inf] ,4.24255,0.0867044,-2.34776,-3.46735
[inf] ,4.24367,0.0870065,-2.35102,-3.39368
[inf] ,4.2448,0.088455,-2.35447,-3.32755
[inf] ,4.24596,0.0882503,-2.35773,-3.24838
[inf] ,4.24709,0.0883026,-2.36099,-3.17208
[inf] ,4.24826,0.0863736,-2.36386,-3.08317
[inf] ,4.24938,0.0879912,-2.36712,-3.0225
[inf] ,4.25051,0.0881017,-2.37,-2.95439
[inf] ,4.25163,0.0901553,-2.37307,-2.90183
[inf] ,4.25276,0.0916468,-2.37594,-2.84742
[inf] ,4.25388,0.0934934,-2.37882,-2.7966
[inf] ,4.255,0.0957733,-2.3817,-2.75004
[inf] ,4.25617,0.0981273,-2.38457,-2.70371
[inf] ,4.2574,0.099907,-2.38726,-2.65484
[inf] ,4.25842,0.1,-2.38994,-2.60794
[inf] ,4.25955,0.1,-2.39263,-2.56639
[inf] ,4.26067,0.1,-2.39531,-2.531
[inf] ,4.2618,0.1,-2.3978,-2.48804
[inf] ,4.26293,0.1,-2.4003,-2.44307
[inf] ,4.26409,0.1,-2.40279,-2.39604
[inf] ,4.26521,0.1,-2.40509,-2.34205
[inf] ,4.26638,0.1,-2.40758,-2.29619
